text,label,total_words,unique_words,total_characters,total_sentences,total_paragraphs,average_word_length,complex_word_count,stopword_ratio,rare_word_ratio,lexical_diversity,sentence_complexity,flesch_reading_ease,gunning_fog_index,cosine_similarity_redundancy,cosine_similarity_coherence,sentence_length_variation,complexity_variation,avg_sentence_length,zipfs_law_adherence,pos_diversity,noun_verb_ratio,adjective_adverb_ratio,grammar_error_density,passive_to_active_ratio,punctuation_density,first_person_pronouns_density,second_person_pronouns_density,third_person_pronouns_density,repetition_frequency
"Dear Senator, The Electoral College was created many, many years ago in the Constitution by our founding fathers, and now it is finally its time to retire. The Electoral College should be taken away and replaced by election by popular vote, in order to determine the president of the United States. The Electoral college should be abolished, because citizens are not correctly represented, and states are not treated fairly in this process. The United States strives to be a place of freedom and equality, but we as a country can not achieve this goals with this process in place.

The United States of America, is all about people protecting their rights, but how can that be if citizens are not even allowed to represent themselves with their own votes. According to the Office of the Federal Register's article,What is the Electoral College?,you help choose your state's electors when you vote for President because when you vote for your candidate you are actually voting for your candidate's electors. Which means that our votes just choose people to represent our state and vote for us. So whats the whole point of voting in the first place? Is it just to make citizens feel like they are actually choosing the president. This process would not be a problem if the electors actually represented us correctly. According to,The Indefensible Electoral College:Why even the bestlaid defenses of the system are wrong, by Bradford Plumer, in 2000...Al Gore... won the popular vote but lost the presidency, because of the electoral college. Plumer went on to quote a Gallop poll recorded after Al Gore lost which reported, over 60 percent of voters would perfer a direct election to kind we have now. Thats over half of the people voting! But the incident with Al Gore was not the only one, also according to Bradford Plumer's article, in 1960, segregationists in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. In other words, they were trying to cheat and make sure the out come of the vote was what they wanted. People may argue that there have only been few instances of the Electoral College making mistakes, but how many more mistakes are they going to make in the future. Will there be so many, that our entire political system becomes corrupt. The citizens of the United States should be allowed to represent themselves with their own vote, and choose their own leaders.

How can the U.S. strive for equality, if states are not treated fairly through the process of the electoral college? The Electoral College process, is a winnertakesall system, because of this, candidates spend their time only focused on specific states. States that are most populated, or that they think will be a swing state, basically any state that has a specific insterest to them and that will help their campaign. According to,The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong, written by Bradford Plumer,during the 2000 campaign, seventeen states didn't see the candidates at all. This is a result of the faulty system, how are people suppossed to know who they want to vote for, if candidates won't even take the time to make a pitch to them? If the United States really wants equality, they need to start by having a equal state voting process.

At the end of it all, the Electoral College should be abolished because citizens are not correctly represented, and states are treated unfairly in the process. Help the United States continue to reach its goal of freedom and equality by abolishing the Electoral College.

Sincerely, United States Citizen.",0,615,249,2939,27,5,4.778861788617887,0.16747967479674797,0.5040650406504065,0.37398373983739835,0.40487804878048783,1.1653431646335015,49.18092140921411,15.810298102981031,0.10818432026546657,0.12582629819677485,8.942584731134806,1.1653431646335015,22.74074074074074,0.12309455301147043,31,1.4782608695652173,0.11318051575931232,0,0.2857142857142857,0.13658536585365855,0.006504065,0.011382113821138212,0.019512195,0.15472779369627507
"As our atmosphere constantly changes, so do our habits. With greenhouse emissions rising, our efforts towards changing it are too. Even outside of the United States there are efforts being made in Germany, France, and Colombia. In Gernamy, some people have ended up selling their cars, and started living a whole new lifestyle. Moved into carless communities with others, and now live supposedly happier lives. A city in Columbia, officially has a car free day, to try and cut down on emissions and help reduce the stress of driving, also those who do not go along with it are fined. So, maybe life with less cars can actually be beneficial to many of us.

In the city of Vauban, Germany there is a suburb that was finished around 2006. Its goal was to limit the use of cars. So far it seems successful in its purpose where 70% of the families living there do not have cars, and at least 57% sold a car to live in that suburb. For the most part, there is no driveways, garages, or street parking so it is mainly carfree except for the main thoroughfare being the tram to downtown. Proof that not only the idea was beneficial, but it was also inspirational is that places like Vauban, are growing more and more in Europe, and the U.S. has the EPA environmental Protection Agency promoting these car reduced communities, and legislators are now starting to act upon it. It is also becoming a part of a movement called smart planning. The idea also is to make cities denser so more people can live, and easier for walking. To make things closer, so getting there is not such a hassle especially if you don't have a car.

After nearrecord pollution in Paris, the city enforced a partial ban on car use to help clear the city's air. On Monday, morotorists with an even numbered plate were told to leave their car come, or be fined. and on that Tuesday, people with odd numbered plates would have to do the same. Because of that, nearly 4,000 people were fined. And 27 people had their cars impounded due to the way they acted upon being fined. Though it left some unhappy people, it did help the congestion was down by 30% in the city.

The City of Bogota, Colombia has started a carfree day. And apparently it's a big hit. Its goal is to promote alternate transportation, and reduce smog, with the exception of buses and taxis. That day, millions of Colombians either walked, hiked, biked, or skated. And even though there was some gray clouds with a bit of rain, it didn't stop many people. It is also seen as an opportunity to help lower stress and air pollution. And to show its popularity, two other cities in the county Cali and Velledupar have joined in on the event. Even the mayor of Asuncion, Paraguay came to the county to say how great of an idea it was. More parks, sports centers have been buit, and 118 miles of bike paths have been created. On top of that, new sidewalks have been built to help people in general.

With all of the effort that so many countries have put out towards making a better environment for themselves, I hope you would be able to see why they did it, because I do. When it comes to making communities with car restrictions, or a day or two when use in limited it all helps. So Maybe I could convince you to reduce your car use, and improve your life.",0,594,299,2564,34,5,4.316498316498317,0.092592593,0.5050505050505051,0.4764309764309764,0.5033670033670034,0.9965337850645539,67.61447415329772,10.691938997821351,0.068256376,0.096011293,8.473243048,0.9965337850645539,17.705882352941178,0.1306777399594341,31,1.1297709923664123,0.12063953488372094,0,0.030303030303030304,0.14983164983164984,0.006734007,0.008417508,0.030303030303030304,0.1324599708879185
"Dear Mr. State Senator, I am writing this letter to talk about how the Electoral College is unfair, outdated, and irrational. First, the Electoral College is unfair to voters. Second, there could be a tie in the electorsal vote. Last, the voters are merely voting for the slate of electorss rather than the president. Those are my points on why to take away the Electoral College.

To start this off the Electoral College is unfair to the voters. Because of the winnertakeall system in each state, the candidates don't take time to go to other states that they know they will lose, they only really focus on the swing states. For example, during the 2000 campaign, seventeen statesdidn't see the candidates in their state at all, also 25 of the largest media markets had not seen a single campaign ad from a candidate. Also it's unfair because voters don't really know who to vote for because they see no campaign ads and candidates don't show up to their state and tell them what heshe is running for. That's why the Electoral College is unfair to voters of the presidential election.

Second, there could be a tie in the electorsal vote. In the case of the tie it would go straight to the House of Representatives, where state delegations vote for the president. By this the House's decision is no where close to that of the people in their state. The election is omly a few swing voters away from catastrophe. That's why it is bad if the vote ends in a tie.

Lastly, the voters are merely voting for the slate of electorss rather than the president. For instance, if you lived in Texas and wanted to vote for John Kerry, you'd vote for a slate of 34 Democratic electorss pledged to Kerry. The worst part is that the electorss could be anyone you don't even have to hold a political position to be an electors, they could be very biased and narrowminded. That's why the Electoral College is unfair.

In conclusion Mr. Senator the Electoral College is unfair, outdated, and irrational because it is unfair to voters, there could be a tie in the electorsal vote and the voters are merely voting for a slate of electorss and not there president. So Mr.",0,380,154,1684,22,5,4.431578947368421,0.097368421,0.5289473684210526,0.3368421052631579,0.4052631578947368,1.0405021038417814,68.63686602870816,10.803827751196174,0.13123715491467475,0.12199809068575636,10.39111190448694,1.0405021038417814,17.454545454545453,0.23190030671098094,28,1.578125,0.11899313501144165,1,0,0.14210526315789473,0.002631579,0.007894737,0.026315789,0.14908256880733944
"There are many advantages to limiting car usage. It is better for the environment, it limits time spent sitting in traffic, and saves money.

The main cause of people wanting to limit driving is to protect the environment. According to an article by Elizabeth Rosenthal, passenger cars are responsible for 12% of greenhouse gasses in Europe... and up to 50% in some car intensive areas in the United States. Emissions from car exhaust is polluting the air and creating smog in large cities. According to Robert Duffer, Paris had to enforce a partial driving ban to clear the air of smog. Some people want new suburbs to be built specifically to encourage the limiting of driving. Limiting driving does lower the amount of smog and air pollution in cities.

Another benefit of limiting driving is that it limits time spent sitting in traffic. In Bogota, Colombia, a carfree day was issued. The goal was to reduce smog as well as reduce traffic jams around the city. The reduction of these traffic jams also reduced stress and promoted excessive. People could stop worrying about being late for work because of the traffic. It caused many people to walk or bike to work instead of driving or taking the bus. Another advantage of this is that parks and sports centers have thrived across Bogota. Limiting the use of cars isn't only healthier for the environment but also for us.

One final advantage to limiting the use of cars is that it saves money. Citizens save money by not having to buy cars or the gas they require. Also, citizens don't have to pay taxes for roads, parking lots, or traffic lights. Another way limiting driving saves money is on the materials and equipment needed to pave roads and parking lots. Since many people who live in dense cities take the subway or bus to work anyway because of the recent recession, limiting car use would be an easy way to clean up some pollution in that city.

In conclusion, limiting driving has many big advantages. It protects the environment while limiting traffic in cities, encouraging excessive, and saving money. I'm not sure how it would work out here because of how spread out everything is, but it sounds like a great idea in a dense city.",0,382,190,1758,24,5,4.602094240837697,0.1544502617801047,0.418848168,0.43717277486910994,0.4973821989528796,0.8620067027323834,58.02146815008729,12.544677137870856,0.091890561,0.1253184047220056,6.652067347825035,0.8620067027323834,16,0.17705176354012686,28,1.3764705882352941,0.10046728971962617,0,0.090909091,0.12041884816753927,0.005235602,0,0.023560209,0.15654205607476634
"In the United States of America, and all over the world, cars are used every day. People use them to get to work, to go see family, and to get simply, from A to B, but a new idea is sprouting up in Europe, the U.S., and elsewhere where people are doing something unheard of.... giving up their cars. According to Source 1, In German Suburb, Life Goes On Without Cars, Vauban, Germany is a city that is almost completely car free. Heidrun Walter, a media trainer and mother of two says, When I had a car I was always tense. I'm much happier this way, THis shows that living without cars is not only possible, but could have some great consequences.

Living car free could seem like something impossible, but it has great effects. In the article In German Suburb, Life Goes On Without Cars, there is a study revealing that passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe....and up to 50 percent in some carintensive areas in the United States. Without cars, we could lower pollution, which is a huge problem for some places. In the second article, Paris bans driving due to smog Paris has to enforce a partial driving ban to clear the air of the city after days of nearrecord pollution. Motorist with even number licence plates were ordered to leave their cars on day and motorists with odd numbered plates were ordered to the next day. This enforcement had positive consequences along with it. Congestion was down 60 percent in the capital and the smog hanging over the city eventually cleared. This shows almost immediate benefits to the decline in driving. Can you imagine the benefits after a long term period of carfree cities? The possibilities are limitless.

Carfree periods of time don't have to be long term. In Bogota, Colombia, a carfree day takes place every year and it is a big hit with millions of Colombians according to the article Carfree day is spinning into a big hit in Bogota. For the third straight year, cars have been banned only excluding busses and taxis. The goal is to promote alternative transportation and reduce smog in the city of 7 million. Anyone who violated the rules were fined 25 dollars. For the first time ever, two other cities, Cali and Valledupar, have joined in the event. Businessman Carlos Arturo Plaza says It's a good oppurtunity to take away stress and lower air pollution. This should show that car free periods of time are possible, not matter how long, and that they have great consequences that come along with them.

You might say that it would be extremely difficult to make America a car free country. Well, according to a report in the fourth article The End of Car Culture America may be on it's way. Research studues show that Americans are buying fewer cars, driving less and getting fewer licenses as each year goes by. The nummber of miles driven in the United States peaked in 2005 and dropped steadily thereafter according to a analysis by Doug Short of Advisor Perspectives, an investment research company. In April 2013, the number of miles driven per person was nearly 9 percent below the peak. Thsi shows that there is a steady decline in driving and autiomotive transport in America. Also found in the fourth article, if the pattern persists, it will have beneficial impliactions for carbon emissions and the enviorment. Many sociologists believe the pattern will continue. Alternate sources of transportation have popped up also. In New York, a new bike sharing program has popped up and in San Fransisco, Bay Arear Rapid Transit is another viable option of transport. With all of these options, doesn't one fit you?

In conclusion, alternate transport oppurtunities and car free periods of time are the solution. With so many ways to lower how much and how you drive. The switch to a more economic means of transport would be easier than you think. The possibilities are endless and multiple studies show that the good consequences outweigh the bad ones.",0,677,342,3151,38,5,4.654357459379616,0.13737075332348597,0.42836041358936483,0.4874446085672083,0.5051698670605613,1.2967036836584125,60.789787568996346,12.621145922413124,0.060415162,0.078707427,8.819677069,1.2967036836584125,18.05263157894737,0.044818144990218745,30,1.8016528925619835,0.11658031088082901,0,0.055555556,0.13737075332348597,0.005908419,0.007385524,0.014771048744460856,0.14766839378238342
"Dear Senator Adams, Voting for a president is not what it seems to be. The electoral college makes the people's votes so that the electors are actually voted. These electors vote for the president in favor of their party which is not always trustworthy or reliable. The popularity winner can also lose, due to lack in electoral votes. Many voters are still confused or don't know how the system works. In reality, electoral system is outdated and should be tweaked of how it would work today.

To begin with, Electors that are voted for by the people are not always trustworthy. They're hand picked by their political party but sometimes,state laws vary on how the electors are selected and what their responsibilities are...Does The Electoral. Voters can't control who their electors vote for president. The electoral college should be changed to popularity votes because, the electors could always defy the will of peopleThe Indefensible Electoral. This is unreliable and the way of voting by the people can be easily swayed by the electors.

Additionally, the popularity winner can lose by having less electoral votes. Voters can be discouraged to elect their president when really the electors do the job. This situation has happened when,Gore had more popular votes than Bush yet fewer electoral votesIn Defense Of. Any election, voters can expect another close election in which the popular winner could again lose the presidency. The electoral college is unstable and this major downside is a factor.

More over, many voters are still confused or don't know how the system works. In this article it states that, voters sometimes get confused about the electors and vote for the wrong candidateThe Indefensible Electoral. The electoral college does not clarify to voters on what the people are actually voting for. In another article it explains that people actually voted for a slate of electors. This would mean that the author had to reassure the right understanding. Readers of that article who've voted are now in disbelief or shocked.

In conclusion, the electoral college should be addressed to a win by popularity. The electors in favor of their political party are not always trustworthy. The popularity winner can lose due to lack in electoral votes. Also, many voters are confused or don't know how the electoral college works in presidential elections. These facts add on to more cons than pros of the idea of electoral college.",0,405,167,1978,27,5,4.883950617283951,0.18518518518518517,0.47901234567901235,0.3530864197530864,0.4123456790123457,0.4996569467863719,49.147777777777804,13.407407407407408,0.11355414901840664,0.091934252,3.424674446093876,0.4996569467863719,14.88888888888889,0.29015980520539864,27,1.197674418604651,0.141280353,0,0.22727272727272727,0.12345679012345678,0,0,0.012345679012345678,0.1545253863134658
"Dear Mr. Senator, As you are most likely aware, the Electoral College is a longdebated, controversial process. I believe that it is in the best interest for the citizens of America that the Electoral College be abolished. Under the Electoral College system, voters do not vote for the president but rather for a slate of electorss who will vote for the president. Voters cannot control who the electorss vote for and it is not unheard of that any given electors may be faithless and refuse to vote for their party's candidate and instead cast their deciding vote for whomever they want. The people of the United States of America are speaking up. According to a gallop poll conducted shortly after Al Gore won the popular vote but lost the presidency in 2000, over 60% a majority of voters prefer to have a direct election over an election through the Electoral College.

Bush Vs. Kerry election is rare, but nevertheless, it happened, are we going to wait until it happens again to make a change? We take pride in being a democracy, we take pride in living in such a place that was created by the people and for the people , but is the power really in the hands of the people? The power may be in the hands of the people, but only the 538 people who belong to the Electoral College. The system in place is flawed and the outcome can be manipulated to favor one political party over the other. In 1960, segregationists in Louisiana nearly successfully replaced the Democratic electorss with different electorss who would deceive the voters and then oppose Kennedy when voting.

Another con of The Electoral College is a dilemma that has to do with the number of electorsal votes given to each state. The Electoral College works in the same way that The House of Representatives does. The number of electorss alloted to each state is subjective to the population number of that state. Take a state such as California for example. California is alloted 55 electorss. States such as South Dakota and Alaska cant compete with the great power coming from the larger states. In the Congress, the Senate was created to balance it out, but there is nothing in place to balance the importance between large high density states and small low density states. Even more worrying is the situation in which there is a tie. In the case of a tie in the electorsal college, the election would be given to the House of Representatives, where state delegations would then have the deciding vote.

The Electoral College is outdated, unfair and impractical. The citizens of The United States are more than capable of making descisions for themselves and do not need electorss to make it for them. It is a nondemocratic method of selecting a president and should be abolished.

Thank You.",0,477,214,2217,25,5,4.647798742138365,0.1488469601677149,0.5283018867924528,0.4088050314465409,0.44863731656184486,0.9682974749528164,56.40087547169813,13.585878406708595,0.09807605,0.13828339695190575,10.506074433393284,0.9682974749528164,19.32,0.073140207,32,1.6341463414634145,0.10246679316888045,1,0.041666666666666664,0.094339623,0.008385744,0.004192872,0.018867924528301886,0.1311787072243346
"The Electoral College is a process, not a place. The founding fathers established it in the Constitution as a compromise between election of a vote in Congress and election of the President by a popular vote of qualified citizens.1 This process where a selection of electors meet and vote for President and Vice President, and the counting of the electoral votes in Congress is a way of election that has been in the roots of this great and prosperous country since its beginning. Is this way of electing really all that fair? Does it let the entire population get a fair say in who thay want to run the country? While some people may argue that this system allows the people on the commity of electors that actually want to have their fair say in who becomes president, but first you need to think about they whole american population barely has any say at all in the election and we change this tradition.

It is time for a change, because when a United States citizen votes, they actually arent even voting for president at all. They are mearly voting for a commity of electors to elect the next president for them. Also, is the the commity of electors that actaully wins the elections, and not the popular vote. This is why they call this commity of electors the swing vote because you could win the popular vote by 78.9 percent and still lose the election because you lost the commity of electors votes. This senerio has happened a few times in our history. For instance in 2000 candidate Al Gore won there popluar vote but lost the presidency thanks to the commity of electons from the electoral college. Some people may argue that this is a long tradtion in our country and must be kept. Yes this is true, but there are some very crusial factors against this.

I understand that this election process was put forth but our founding father and some people do not want to just throw it away. While I understand this however, there are flaws in this process that must not be over looked. It does not include and take into count the whole population and it can lead some canadits to lose even when the whole country voted for them. So we need to do something about this process of election. We must find a new way that included and takes into count the population of the United States. Not just a commity of electors.

The Elector College has been is the building blocks of this country since its beginning, but because of some of it's flaws it must be changed. This process does not include the entire count of the votes by american citizens. It is like our thoughts and ideas of who should be president do not even matter in the votting process. The Electoral College may be a deep tradition in our country since its beginning, it must be changed if our great nation is going to be able to prosper and grow.",0,509,203,2244,23,4,4.408644400785855,0.1237721021611002,0.5402750491159135,0.35952848722986247,0.3988212180746562,0.6507230237867725,63.70541812590761,13.803057999487487,0.12193631876714489,0.14960931290745091,14.917796175109686,0.6507230237867725,22.26086956521739,0.059575237,29,1.4318181818181819,0.10237659963436929,0,0.15,0.072691552,0.009823183,0.00589391,0.031434185,0.15356489945155394
"Dear State Senator, I believe that something should be brought to your attention. I'm concerned about the way we are handling the current election process of presidency. You see, at the moment weus Americansuse the Electoral College. But it is becoming a major issue. I understand that the founding fathers established it in the Constitution. But The Electoral College consists of 538 electors. Why focus all of our time choosing Electors, when we could be allowing citizens to vote directly for their President themselves. Office of the Federal Register states,The Electoral College consists of the selection of the electors. Did you realize that a majority of 270 electoral votes is required to elect the President? We have millions of people in our country that could be doing the work themselves.

I understand that life is not always fair, but I do believe that as a State Senator you could use a hand. The electors are generally chosen by the candidate's political party. They could use a helping hand as well! The presidential election is held every four years. In those four years, American citizens wait eagerly and anxiously to choose a potential new president. Why don't we give the people what they want? Most states have a winnertakesall system that awards all electors to the winning presidential candidate. However, Maine and Nebraska each have a variation of proportional representation.' These complications could be avoided if we listened to what the citizens have to say and allowed them the freedom to vote for their president directly. America is the land of freedom after all, is it not Senator?

According to a gallop poll in 2000, taken shortly after Al Gorethanks to the quirks of the electoral collegewon the popular vote but lost the presidency, over 60% of voters would prefer a direct election to the kind we have now. A recent article by Bradford Plumer says,It's official: The electoral college is unfair, outdated, and irrational. The best arguments in favor of it are mostly assertions without much basis in reality. And the arguments against direct elections are spurious at best.",0,347,191,1703,24,3,4.9077809798270895,0.21037463976945245,0.48703170028818443,0.5014409221902018,0.5504322766570605,0.7626252174051302,51.48486371277619,14.198318924111431,0.072423941,0.073159366,7.2109821722764575,0.7626252174051302,14.541666666666666,0.086129142,28,1.373134328358209,0.10379746835443038,0,0.090909091,0.12680115273775217,0.031700288,0.011527377521613832,0.023054755043227664,0.15443037974683543
"As one of the people living in Florida I am honor to have the opportunity to write you this letter telling you about what I think about keeping the Electoral collegee. For numerous reasons I think we have a better outcome of getting the candidate we want if we keep the Electoral collegee method to vote for our candidates.Does reasons are : certainty of outcome, Everyone's president, and swing states.

Problems over Electoral collegee is possible but not as much as problems over popular vote. The reason is that winning candidate's share of the winning candidate's share of the Electoral college invariably exceeds his share of popular vote.This also benefits small states. In addition the is a possibility to have a tie in nationwide electoral vote  because the total number of votes538is an even number, but it is highly unlikely.. Everyone's president The candidate have to be neutral, it cannot have favorite religion or section of the country because The residents of the other regions ae likely to feel disenfranchisedto feel that their votes do not count,that the new president will have no regard for their interests,that he really isn't their president.

candidates most of the time choose to focused more on the tossup states because they are the most thoughtful voters and should be the ones to decide the election.

The single best argument against the electoral college is what we might call the disaster factor.People are worried that the government will choose for them. They do not realise that if we don't have the electoral college than that is is more than likely to happen because the electoral college is what allows us to have a voice, a say, in what we want in our future president.

Keeping the electoral colloge gives the peope the opportunity to choose wisely who they want taking care of them for the next four years.",0,311,155,1450,9,5,4.662379421221865,0.1382636655948553,0.5401929260450161,0.43729903536977494,0.4983922829581994,1.3698697784375504,42.00484101464809,19.35276884601644,0.16336327447550722,0.1640611819582417,17.768747706626048,1.3698697784375504,34.77777777777778,0.3029918204080193,28,1.4210526315789473,0.12941176470588237,0,0,0.093247588,0.032154341,0.006430868,0.025723473,0.17352941176470588
"The electoral college is an institution that has always guided the presidential elections. The electoral college is tradition and shouldn't be changed because it has balanced delegation of power within the states, there is almost always a definite winner, and it is able to hold a set timeline for the elections. The college has always been able to choose a president that is able to lead our country well, the electoral college is a representation of the people of the United States of America. As the president's constituents, we have the power to choose our leader, and they make it a little easier for us.

The electoral college takes into account the populations of each state within its calculations. This is why Wyoming has only three votes and Florida has twenty nine. It's nothing to complain about, because it's the same number of people each state has in both the Senate and the House of Representatives, meaning each state has at least three votes, decided by its population. This is not a very bad system because the states with huge populations have a bit of their power curbed by the number of electors. So if Wyoming increases its population, and Florida has its population decreased, one of the electors could be removed from Florida and added to Wyoming, balancing the scale of power between them. It's only fair for a populous state like Florida to have more electors anyway, there are many opinions that are yearning to be heard within the ginormous population, and there must be enough electors who can take it upon themselves to voice them. The Electoral College protects us from the probability of voting just because the candidate is from the same state. A majority of people will vote because of a close association with a candidate if the electoral college is abolished. This is why the electoral college only contains 538 people, because nobody wants millions of voters in California voting for the same candidate just because they are the Governor of California.

Due to the even amount of votes in the electoral college, there is a slight chance of a tie. However, with all but two states being part of the winnertakeall system, the chance of that happening are astronomically low. This is why swing states are so important to the candidates, they know that the chances of them winning the votes in the other party's states are almost impossible, so they must gather all of the votes they can from the states that are known for their swinglike tendencies. It also goes the other way, each candidate trusts that their own party's states will vote for them, so there is no need to waste the money and campaign. Unless its the primary elections, candidates don't typically campaign where they know that the votes are all but set in stone. It's like going grocery shopping, if you know that you are allergic to peanut butter and you already have all the jam you need, you will only go for the special bread that everybody fights for right? The candidates are the same, they don't go after what they already have and what they can't have, only what they might earn, or else it's just a waste of money, so nobody should be able to complain about a candidates campaigning.

A president has always been inaugrated on either January 20th or March 4th, to change that would be blasphemous to both the people and to the United States of America. So it is imperitive that the decision is made early, so that tradition and will not be broken. Contrary to popular belief, there is a set timeline that the election process goes through, and without the electoral college, it is highly possible and probable that the timeline will be broken. The election process is guided by this timeline, for example, voting starts on the second Thursday of the month of November every single time. The Electoral College is a huge part of this process also, and to destroy that would be heartbreaking for the nuerotics that can't stand any change in routine. If the Electoral College were to be abolished, and popular vote was to be instigated throughout the country, any semblance of a schedule would be torn away. Problems would spring up all over the place, and everything would all go to hell. Instead of recounts for counties, whole states would need recounts. If a populous state like Texas were to need a recount, never mind a week, a month wouldn't be enough time to recount it all perfectly. The government would be stuck without a leader, and worst case scenario, the United States of America could be put in a state of anarchy by the end of the decade. Then, we wouldn't be United anymore.

The Electoral College has been there from the beginning, and the without it the United States of America could be thrown into chaos. Traditions shouldn't be broken and the Electoral College represents the biggest one of them all, it balances power between each of the states, defines a true winner, and guides the U.S. on a set timeline. It wouldn't be a far stretch to say that the Electoral College helps keep the order of the country. Truthfully, everyone needs some semblance of order, and the Electoral College provides that and more.",0,890,322,4100,35,5,4.606741573033708,0.1393258426966292,0.5314606741573034,0.34269662921348315,0.36179775280898874,1.0237984495525096,51.74859551,15.74446227929374,0.10917547184520714,0.1767895285524142,9.914903233135913,1.0237984495525096,25.542857142857144,0.052397025,31,1.3496932515337423,0.11033099297893681,0,0.12903225806451613,0.11797752808988764,0.004494382,0.005617978,0.034831461,0.13039117352056168
"With less cars we have less accidents and less problems . As a teenager i should be getting prepare to get my learner license but i do not bother because thats not my priority that doesn't mean i'm not interesting in driving but everything i need are close by like the mall , restaurants and a lot of other thing so i dont really see the need to be driving. By limiting our car usage we prevent accident and we payless bill such as car insurance and gas money.

After a day of nearrecord pollution , Paris enforced a partial driving ban to clear the air of the global city . Every country should have more than one day where we are carfree because that will protect the air we breath by bringing the congestion down and also we will have less car accident. where everyone can take the bus or we can just walk to wherever we need to go. it would be a good opportunity to lower the cars accidents and the pollution.All of our development since World War 2 has been centered on the car , and that will have to change  we can centered that development on something better , on something that will be on our benefit and that will help us to move forward not that the cars doesn't help us but it also pollute the air we breath and we need the air more then we need the cars , might as well reduce the development of car to protect ourselves. In previous bills , 80 percent of appropriations have by law gone to highways and only 20 percent to other transport .

buying a car and still have to pay all those extra money is a a pain and a waste money. Those money could got to your kids college funds or for vacations , putting yourself in a situation to have too much in your plate is not worth it ,why be always tense when we can be happier. That is too much money just on cars who will bring more trouble then anyone deserve. A study last year found hat driving by young people decreased 23 percent between 2001 and 2009  young people have found out its not that fun having to drive around. Most likely as soon as you can drive your parents leave all the responsibilities on you ,starting with the groceries then dropping your young sibling somewhere to others thing. There's also the gas money , the car accidents and if you take a light the tickets bills and the money for when you taking the highway. People shouldn't have all those trouble coming with the car , thats why the percentage reduce because most people now just take the bus or walk.

Many times my aunt had complained about the problems that come with the car but she still use her car for simple reason such as going to walmart by the house when she could just walk there.The advantages of limiting our cars usages such as less accidents and a better air to breathe are way better then the disavantages which are polluted air , having to pay cars insurances with gas and otherso why not stick to what's better for our environment.",0,527,241,2260,16,4,4.288425047,0.074003795,0.5313092979127134,0.4250474383301708,0.4573055028462998,0.829156198,57.178769568311196,16.135151802656548,0.11312122322498853,0.12080689399110037,23.61011435804579,0.829156198,34.25,0.19805537630867098,30,1.1682242990654206,0.13884007029876977,0,0.45454545454545453,0.068311195,0.037950664,0.015180265654648957,0.009487666,0.1546572934973638
"Dear Senator, The topic of the Electoral college is a hot one, and the idea of whether of not to adjust it is controversial. Many citizen disagree with the process while many are in favor. What should we do? We should change the Electoral College. The voting is based more on quantity instead of quality, and the voting is not coming from the citizen's directly, making the risk of an unfaithful candidate too high and the actual voting less popular and more electoral. When one stateor even one person could change the whole ball game that is the Presidential Election, then what does that mean for our democracy?

While many will argue that it is a fair way to vote, the Electoral College has many flaws. First off, the candidates are focusing on more power and higher tallying states to get them through the election than everyone as a whole. For example, if you were a presidential candidate would you spend more time trying to sway California, with its whopping 55 electoral votes, or montana, with a teeny tiny 3 electoral votes? The candidates are not being considerate of ALL the American citizens, but instead the ones that they think will lead them to victory. This is not what the election is all about. The election is more focused on the popular vote of few states with many inhabitants than it is on many states with few citizens.

Under the Electoral College system, voters vote not for the president, but for a slate of electors, who in turn elect the president. As stated in The Indefensible Electoral College: Why even the bestlaid defenses are wrong . Being that this true, why do we call it the Presidential Election instead of the Electors Election? Electors claim to be faithful to their candidates but sometimes this is not the case. If a member of the group is unfaithful to their candidate, it could unsettle the whole election, meaning that the United States as a whole would have to pay for the electors actions. This is not how voting was meant to be. Our slogan is We the People, not We the Electors. Now, I know what you're thinking, Why would we change this system? It is already established and has worked for many years. In order to move forward as a nation we as a whole need to make changes sometimes. Just think what it would be like today if segregationan established rule and law was not questioned. Or even if the settlers of the United States had not questioned our former mother country and broke away. We would not even be the establishment we are today if we did not question established rules or traditions. The Electoral College is nothing more than a system that needs to be reevaluated, putting the popularity if the candidate in clearer perspective.

To recap, The Electoral College does not include the popularity of the candidates over official influences. The states are not being counted equally and electors control the electon overall. In order to have a more successful government and a more included population, the Electoral College simply needs to be reevaluated and changed to meet the popularity standards of our country if we are to ever advance.",0,540,244,2500,29,4,4.62962963,0.16666666666666666,0.5333333333333333,0.4185185185185185,0.45185185185185184,1.0194307240754814,54.768333333333345,14.114942528735632,0.10143350700072905,0.1120103821674595,8.641904929386879,1.0194307240754814,18.724137931034484,0.12809255907695527,30,1.3131313131313131,0.14214046822742474,0,0,0.1037037037037037,0.022222222222222223,0.005555556,0.018518518518518517,0.13210702341137123
